sample_id,cohort,ADurb.Bin063-1,Achromobacter,Acidaminococcus,Acidibacter,Acinetobacter,Actinocorallia,Actinomyces,Adhaeribacter,Adlercreutzia,Aeromicrobium,Aeromonas,Afipia,Agathobacter,Agromyces,Ahniella,Akkermansia,Aliihoeflea,Alistipes,Alkalicoccus,Allisonella,Alloprevotella,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Altererythrobacter,Ammoniphilus,Anaerobacillus,Anaerococcus,Anaerofilum,Anaerofustis,Anaerostipes,Anaerotruncus,Angelakisella,Aquabacterium,Aquicella,Archangium,Arenimonas,Aridibacter,Asteroleplasma,Atopobium,Azoarcus,BD1-7 clade,BIyi10,Bacillus,Bacteroides,Barnesiella,Bauldia,Bdellovibrio,Bifidobacterium,Bilophila,Blastococcus,Blautia,Bradyrhizobium,Brevundimonas,Bryobacter,Burkholderia-Caballeronia-Paraburkholderia,Butyricicoccus,Butyricimonas,CAG-352,CAG-56,CAG-873,CHKCI002,CL500-29 marine group,Caenimonas,Campylobacter,Candidatus Entotheonella,Candidatus Nitrocosmicus,Candidatus Nitrososphaera,Candidatus Soleaferrea,Candidatus Solibacter,Candidatus Udaeobacter,Castellaniella,Catabacter,Catenibacillus,Catenibacterium,Catenisphaera,Caulobacter,Cellvibrio,Chelativorans,Chitinophaga,Christensenella,Christensenellaceae R-7 group,Chryseobacterium,Chryseolinea,Chthoniobacter,Citricoccus,Citrifermentans,Citrobacter,Cloacibacillus,Clostridium sensu stricto 1,Colidextribacter,Collinsella,Comamonas,Coprobacillus,Coprobacter,Coprococcus,Coriobacteriaceae UCG-003,Corynebacterium,Cupriavidus,Curvibacter,Cutibacterium,DTU089,Dactylosporangium,Defluviitaleaceae UCG-011,Desulfovibrio,Dethiobacter,Dialister,Diaphorobacter,Dielma,Dinghuibacter,Dokdonella,Dongia,Dorea,Edaphobaculum,Eggerthella,Eisenbergiella,Ellin6055,Ellin6067,Elusimicrobium,Enhydrobacter,Enterobacter,Enterococcus,Enterorhabdus,Enteroscipio,Erysipelatoclostridium,Erysipelotrichaceae UCG-003,Erysipelotrichaceae UCG-006,Escherichia-Shigella,Eubacterium,Eubacterium brachy group,Eubacterium eligens group,Eubacterium hallii group,Eubacterium oxidoreducens group,Eubacterium ventriosum group,Ezakiella,Faecalibacterium,Faecalibaculum,Faecalitalea,Family XIII AD3011 group,Family XIII UCG-001,Fenollaria,Ferruginibacter,Finegoldia,Flavisolibacter,Flavitalea,Flavobacterium,Flavonifractor,Fluviicola,Fournierella,Frisingicoccus,Fusicatenibacter,Fusobacterium,GCA-900066575,GCA-900066755,Gaiella,Gemella,Gemmatimonas,Gordonibacter,Granulicatella,HT002,Haemophilus,Haliangium,Halomonas,Harryflintia,Hassallia,Helicobacter,Hirschia,Holdemanella,Holdemania,Howardella,Hungatella,Hyphomicrobium,IS-44,Iamia,Ilumatobacter,Incertae Sedis,Intestinibacter,Intestinimonas,JGI 0001001-H03,Klebsiella,Kribbella,Lachnoclostridium,Lachnospira,Lachnospiraceae FCS020 group,Lachnospiraceae NC2004 group,Lachnospiraceae ND3007 group,Lachnospiraceae NK3A20 group,Lachnospiraceae NK4A136 group,Lachnospiraceae UCG-001,Lachnospiraceae UCG-003,Lachnospiraceae UCG-004,Lachnospiraceae UCG-006,Lachnospiraceae UCG-010,Lacibacter,Lacticaseibacillus,Lactiplantibacillus,Lactobacillus,Lactococcus,Lactonifactor,Lacunisphaera,Latilactobacillus,Lechevalieria,Legionella,Leucobacter,Leuconostoc,Levilactobacillus,Libanicoccus,Ligilactobacillus,Limosilactobacillus,Longimicrobium,Luedemannella,Luteolibacter,Lysinibacillus,Lysobacter,MND1,Marmoricola,Marvinbryantia,Massilia,Megamonas,Megasphaera,Merdibacter,Mesorhizobium,Methanobrevibacter,Methylobacterium-Methylorubrum,Methyloceanibacter,Methylotenera,Methyloversatilis,Microbacterium,Microlunatus,Microvirga,Mitsuokella,Mogibacterium,Monoglobus,Muribaculum,Mycobacterium,NK4A214 group,Nannocystis,Negativibacillus,Nesterenkonia,Niastella,Nitrolancea,Nitrosococcus,Nitrosospira,Nitrospira,Nocardioides,Nonomuraea,Nordella,Novosphingobium,OLB17,OM27 clade,Oceanicaulis,Odoribacter,Ohtaekwangia,Olsenella,Opitutus,Oribacterium,Oscillibacter,Oscillospira,Oxalobacter,P3OB-42,Paenibacillus,Paeniclostridium,Paenisporosarcina,Pajaroellobacter,Paludicola,Pannonibacter,Papillibacter,Parabacteroides,Paracoccus,Paraprevotella,Parapusillimonas,Parasutterella,Parvimonas,Pedobacter,Pedomicrobium,Pelagibacterium,Peptococcus,Peptoniphilus,Peptostreptococcus,Peredibacter,Phascolarctobacterium,Phaselicystis,Phenylobacterium,Phocea,Polaromonas,Polyangium,Polycyclovorans,Pontibacter,Porphyromonas,Prevotella,Prevotella_7,Prevotella_9,Prevotellaceae NK3B31 group,Prevotellaceae UCG-001,Prevotellaceae UCG-003,Pseudenhygromyxa,Pseudoduganella,Pseudoflavonifractor,Pseudolabrys,Pseudomonas,Pseudonocardia,Pseudorhodoplanes,Pseudoxanthomonas,Psychrobacillus,Psychrobacter,Puia,Pyramidobacter,RB41,Ralstonia,Ramlibacter,Raoultibacter,Reyranella,Rhizobacter,Rhizocola,Rhodococcus,Rhodomicrobium,Rhodoplanes,Rikenellaceae RC9 gut group,Romboutsia,Roseburia,Rothia,Rubrobacter,Ruminococcus,Ruminococcus gnavus group,Ruminococcus torques group,SWB02,Salipaludibacillus,Salmonella,Sandaracinus,Sanguibacteroides,Sarcina,Sediminibacterium,Sellimonas,Senegalimassilia,Serratia,Shuttleworthia,Skermanella,Slackia,Sneathia,Solirubrobacter,Solitalea,Solobacterium,Sphingomonas,Sporosarcina,Staphylococcus,Stenotrophobacter,Stenotrophomonas,Steroidobacter,Streptococcus,Streptomyces,Subdoligranulum,Subgroup 10,Succinivibrio,Sulfurifustis,Sumerlaea,Sutterella,TM7x,Taibaiella,Terrimonas,Terrisporobacter,Thermus,Truepera,Tumebacillus,Turicibacter,Tuzzerella,Tyzzerella,UBA1819,UC5-1-2E3,UCG-002,UCG-003,UCG-004,UCG-005,UCG-007,UCG-009,UTCFX1,Undibacterium,V9D2013 group,Veillonella,Vibrionimonas,Vicinamibacter,Victivallis,Virgisporangium,Weissella,Woeseia,YC-ZSS-LKJ147,Z20,[Bacteroides] pectinophilus group,[Clostridium] innocuum group,[Eubacterium] fissicatena group,[Eubacterium] nodatum group,[Eubacterium] ruminantium group,[Eubacterium] siraeum group,[Eubacterium] tenue group,[Eubacterium] xylanophilum group,[Ruminococcus] gauvreauii group,mle1-7,wb1-A12,wb1-P19
SRR7811137,shanghai2022,0,0,0,0,2,0,9,0,1,0,0,0,32,0,0,4061,0,460,0,11,0,0,0,0,0,0,2,0,648,1,0,0,0,0,0,0,0,21,0,0,0,0,788,31,0,0,3291,13,0,131,0,0,0,0,18,4,39,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2489,0,0,0,0,0,0,0,33,2,171,0,0,0,246,0,0,0,0,0,1,0,0,58,0,165,0,0,0,0,0,97,0,0,4,0,0,0,0,0,0,0,0,1,74,0,61,0,3,4,81,0,6,0,672,0,0,21,12,0,0,0,0,0,0,2,0,0,30,67,0,0,2,0,2,0,2,0,0,0,0,0,1,0,0,0,501,7,0,0,0,0,0,0,22,0,1,0,0,0,12,0,4,0,1,0,298,0,0,0,0,56,0,0,0,1,0,0,0,0,0,0,0,3,0,70,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,352,0,0,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,564,0,4,0,4,0,0,0,0,2,0,0,0,47,0,0,3,0,0,0,0,0,0,0,594,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,306,0,0,14,0,11,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,356,0,0,0,0,0,0,86,0,2396,0,0,0,0,0,52,0,0,0,0,0,0,0,0,2,49,3,1288,10,0,65,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
SRR7811138,shanghai2022,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,243,0,380,0,0,0,0,0,0,0,0,0,0,130,59,0,0,0,0,0,0,0,0,0,0,0,0,11493,0,0,0,974,29,0,184,0,0,0,0,23,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,38,106,0,1,0,92,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,9,0,5,60,0,0,0,0,0,0,0,0,24,16,0,24,1,1,9,64,0,71,0,5582,0,0,6,38,0,0,0,0,0,0,62,0,0,13,61,1,0,13,0,0,0,1,0,6,6,0,0,0,0,0,0,0,18,0,10,0,0,0,0,78,0,18,0,258,0,223,13,1,0,0,0,827,6,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,9,0,0,0,0,0,0,0,0,0,270,0,0,0,4,0,0,0,0,0,0,0,0,707,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,321,68,373,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89,0,218,0,0,0,0,44,9,0,0,0,0,0,0,0,0,0,431,0,4008,21,0,13,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,5,1,0,8,0,31,0,0,0,0
SRR7811139,shanghai2022,0,0,0,0,0,0,3,0,1,0,0,0,225,0,0,4557,0,724,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,9007,0,0,0,17,147,0,233,0,0,0,0,264,0,0,34,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26,0,0,2,0,135,0,0,0,0,1,12,0,0,0,0,2717,0,0,0,0,0,14,0,5,12,0,0,0,0,3,0,0,0,3,50,0,189,0,9,175,32,0,7,0,1934,0,0,0,0,0,0,0,0,0,0,173,0,0,0,20,89,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,30,0,58,0,0,0,0,1441,4,8,0,643,0,850,29,7,0,0,0,117,0,0,45,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115,0,0,0,0,0,0,0,4,0,0,925,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3055,0,0,102,45,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,294,0,4,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
SRR7811140,shanghai2022,0,0,0,0,2,0,199,0,0,0,0,0,21,0,0,8,8,0,0,3,0,0,0,0,0,21,0,0,6,0,0,0,0,0,0,0,0,76,0,0,0,1,1158,0,0,0,343,0,0,1620,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,109,63,0,0,0,0,0,0,0,0,395,0,0,22530,59,93,0,0,0,0,0,28,0,0,0,0,1,0,2,0,0,0,70,0,0,0,131,4,0,0,0,24,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,273,24,0,0,1,0,50,28,0,0,0,0,5,0,0,2,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,54,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,2115,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,4,0,0,1,0,39,4,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66,8,12,0,0,478,2,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2423,0,1399,0,0,0,0,0,57,0,0,1,0,0,0,10,0,0,45,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,21,0,6,0,0,0,0,0,0,0,0
SRR7811141,shanghai2022,0,0,0,0,1,0,166,0,0,0,0,0,0,0,0,2,2,230,0,0,0,0,0,0,0,5,0,0,343,0,0,0,0,0,0,0,0,118,0,0,0,0,5842,0,0,0,1680,33,0,692,0,0,0,0,721,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15,23,234,0,24,0,0,0,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,199,0,75,0,0,0,0,0,0,2,0,0,1,105,0,1643,0,0,0,87,0,8,0,918,0,0,36,0,29,0,4,0,0,0,1030,0,0,0,87,12,0,0,0,16,0,7,29,0,34,0,0,0,0,0,0,0,182,0,157,0,0,0,0,222,47,64,0,0,0,827,0,0,0,0,0,1230,0,0,9,0,0,0,0,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,616,0,0,0,0,0,0,0,0,0,0,497,0,0,0,43,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,80,0,114,0,0,9,202,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,9718,0,518,0,0,0,0,143,63,0,0,0,0,0,0,57,0,303,4353,0,2,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SRR7811142,shanghai2022,0,0,3755,0,0,0,11,0,0,0,0,0,15,0,0,0,2,1900,0,0,0,0,0,0,0,0,0,0,56,20,0,0,0,0,0,0,0,0,0,0,0,0,4282,0,0,0,494,245,0,637,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,193,0,1,201,0,0,0,0,0,0,0,0,0,0,0,0,2397,0,0,0,0,0,0,0,78,0,19,0,0,0,0,0,0,0,0,0,0,34,0,147,0,0,4,422,0,11,0,400,0,0,115,0,0,0,0,0,0,0,3,0,0,13,19,264,0,0,0,9,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,38,0,386,0,229,15,0,0,4,0,24,0,0,1,0,813,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,12,0,266,0,0,0,0,0,0,0,0,1712,0,0,0,80,0,0,0,0,0,0,0,0,669,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,270,3,0,214,0,4,0,0,0,0,0,0,0,2,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1992,0,1268,0,0,0,0,46,6,0,0,0,0,0,0,0,0,0,12,0,75,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,2,0,92,0,0,7,0,0,0,0
SRR7811143,shanghai2022,0,0,8,0,0,0,0,0,2,0,0,0,92,0,0,2817,0,1187,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,5664,417,0,0,6,4,0,137,0,0,0,0,25,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1136,0,0,0,0,0,0,0,6,4,1,0,0,27,215,0,0,0,0,0,2,0,0,47,0,0,0,0,0,0,0,127,0,0,5,0,0,0,0,0,0,0,0,0,6,0,82,0,4,235,32,0,248,0,1326,0,0,19,13,0,0,0,0,0,0,9,0,0,0,40,1,17,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,9,68,0,1,0,18,46,0,0,0,0,1405,4,20,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,63,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,6,0,0,1,0,65,0,0,0,0,0,3,0,0,301,0,146,0,2,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,688,1,0,164,0,25,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,275,0,995,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,14,0,1897,246,0,129,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,8,0,0,386,0,40,0,0,0,0
SRR7811144,shanghai2022,0,0,0,0,1580,0,1,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,108,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,19635,0,0,0,0,153,0,0,0,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR7811145,shanghai2022,0,0,0,0,174,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,56,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,24688,0,0,0,0,0,0,0,0,62,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR7811146,shanghai2022,0,0,0,0,908,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,937,0,0,0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,39,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,14989,0,0,0,0,181,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,163,4,0,0,0,0,0,0,0,0,0,0,0,1407,0,0,0,0,0,0,0,191,0,71,0,146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR7811147,shanghai2022,0,0,62,0,443,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,11,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,35,0,0,0,15,14,17,0,154,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,41,0,0,0,0,0,0,0,0,0,0,0,168,0,124,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,161,0,0,0,0,363,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,19845,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,50,0,2579,0,31,0,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR7811148,shanghai2022,0,0,0,0,1513,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,89,94,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,41,0,2443,252,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,404,0,0,0,0,0,0,2393,0,0,0,329,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,29,0,0,0,0,0,0,0,14226,0,0,0,0,28,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,20,0,0,75,0,0,0,0,0,0,1205,0,0,0,0,0,0,0,0,0,0,91,0,171,0,0,0,242,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR7811149,shanghai2022,0,0,0,0,538,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,88,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,114,0,0,0,0,0,0,0,0,0,0,0,42,0,101,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34036,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,10,0,0,201,0,0,0,0,0,0,0,41,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
