experiment,split_id,genus
within_cohort_shanghai2022,outer_fold_2,Escherichia-Shigella
within_cohort_shanghai2022,outer_fold_2,Eubacterium eligens group
within_cohort_shanghai2022,outer_fold_2,Eubacterium hallii group
within_cohort_shanghai2022,outer_fold_2,Eubacterium ventriosum group
within_cohort_shanghai2022,outer_fold_2,Faecalibacterium
within_cohort_shanghai2022,outer_fold_2,Faecalitalea
within_cohort_shanghai2022,outer_fold_2,Family XIII AD3011 group
within_cohort_shanghai2022,outer_fold_2,Family XIII UCG-001
within_cohort_shanghai2022,outer_fold_2,Flavonifractor
within_cohort_shanghai2022,outer_fold_2,Frisingicoccus
within_cohort_shanghai2022,outer_fold_2,Fusicatenibacter
within_cohort_shanghai2022,outer_fold_2,Fusobacterium
within_cohort_shanghai2022,outer_fold_2,Gemella
within_cohort_shanghai2022,outer_fold_2,Gordonibacter
within_cohort_shanghai2022,outer_fold_2,Granulicatella
within_cohort_shanghai2022,outer_fold_2,Haemophilus
within_cohort_shanghai2022,outer_fold_2,Holdemania
within_cohort_shanghai2022,outer_fold_2,Hungatella
within_cohort_shanghai2022,outer_fold_2,Incertae Sedis
within_cohort_shanghai2022,outer_fold_2,Intestinibacter
within_cohort_shanghai2022,outer_fold_2,Intestinimonas
within_cohort_shanghai2022,outer_fold_2,Klebsiella
within_cohort_shanghai2022,outer_fold_2,Lachnoclostridium
within_cohort_shanghai2022,outer_fold_2,Lachnospira
within_cohort_shanghai2022,outer_fold_2,Lachnospiraceae ND3007 group
within_cohort_shanghai2022,outer_fold_2,Lachnospiraceae NK4A136 group
within_cohort_shanghai2022,outer_fold_2,Lachnospiraceae UCG-001
within_cohort_shanghai2022,outer_fold_2,Lachnospiraceae UCG-004
within_cohort_shanghai2022,outer_fold_2,Lachnospiraceae UCG-010
within_cohort_shanghai2022,outer_fold_2,Lactobacillus
within_cohort_shanghai2022,outer_fold_2,Ligilactobacillus
within_cohort_shanghai2022,outer_fold_2,Limosilactobacillus
within_cohort_shanghai2022,outer_fold_2,Marvinbryantia
within_cohort_shanghai2022,outer_fold_2,Megamonas
within_cohort_shanghai2022,outer_fold_2,Megasphaera
within_cohort_shanghai2022,outer_fold_2,Mogibacterium
within_cohort_shanghai2022,outer_fold_2,Monoglobus
within_cohort_shanghai2022,outer_fold_2,NK4A214 group
within_cohort_shanghai2022,outer_fold_2,Negativibacillus
within_cohort_shanghai2022,outer_fold_2,Odoribacter
within_cohort_shanghai2022,outer_fold_2,Oscillibacter
within_cohort_shanghai2022,outer_fold_2,Oxalobacter
within_cohort_shanghai2022,outer_fold_2,Parabacteroides
within_cohort_shanghai2022,outer_fold_2,Paraprevotella
within_cohort_shanghai2022,outer_fold_2,Parasutterella
within_cohort_shanghai2022,outer_fold_2,Pelagibacterium
within_cohort_shanghai2022,outer_fold_2,Phascolarctobacterium
within_cohort_shanghai2022,outer_fold_2,Phocea
within_cohort_shanghai2022,outer_fold_2,Prevotella
within_cohort_shanghai2022,outer_fold_2,Prevotella_9
within_cohort_shanghai2022,outer_fold_2,Pseudomonas
within_cohort_shanghai2022,outer_fold_2,Pyramidobacter
within_cohort_shanghai2022,outer_fold_2,Romboutsia
within_cohort_shanghai2022,outer_fold_2,Roseburia
within_cohort_shanghai2022,outer_fold_2,Rothia
within_cohort_shanghai2022,outer_fold_2,Ruminococcus
within_cohort_shanghai2022,outer_fold_2,Ruminococcus gnavus group
within_cohort_shanghai2022,outer_fold_2,Ruminococcus torques group
within_cohort_shanghai2022,outer_fold_2,Solobacterium
within_cohort_shanghai2022,outer_fold_2,Streptococcus
within_cohort_shanghai2022,outer_fold_2,Subdoligranulum
within_cohort_shanghai2022,outer_fold_2,Sutterella
within_cohort_shanghai2022,outer_fold_2,TM7x
within_cohort_shanghai2022,outer_fold_2,Terrisporobacter
within_cohort_shanghai2022,outer_fold_2,Turicibacter
within_cohort_shanghai2022,outer_fold_2,Tyzzerella
within_cohort_shanghai2022,outer_fold_2,UBA1819
within_cohort_shanghai2022,outer_fold_2,UCG-002
within_cohort_shanghai2022,outer_fold_2,UCG-003
within_cohort_shanghai2022,outer_fold_2,UCG-005
within_cohort_shanghai2022,outer_fold_2,Veillonella
within_cohort_shanghai2022,outer_fold_2,[Clostridium] innocuum group
within_cohort_shanghai2022,outer_fold_2,[Eubacterium] fissicatena group
within_cohort_shanghai2022,outer_fold_2,[Eubacterium] nodatum group
within_cohort_shanghai2022,outer_fold_2,[Eubacterium] ruminantium group
within_cohort_shanghai2022,outer_fold_2,[Eubacterium] siraeum group
within_cohort_shanghai2022,outer_fold_2,[Eubacterium] xylanophilum group
within_cohort_shanghai2022,outer_fold_2,[Ruminococcus] gauvreauii group
within_cohort_shanghai2022,outer_fold_3,Acetanaerobacterium
within_cohort_shanghai2022,outer_fold_3,Actinomyces
within_cohort_shanghai2022,outer_fold_3,Adlercreutzia
within_cohort_shanghai2022,outer_fold_3,Agathobacter
within_cohort_shanghai2022,outer_fold_3,Akkermansia
within_cohort_shanghai2022,outer_fold_3,Aliihoeflea
within_cohort_shanghai2022,outer_fold_3,Alistipes
within_cohort_shanghai2022,outer_fold_3,Allisonella
within_cohort_shanghai2022,outer_fold_3,Anaerostipes
within_cohort_shanghai2022,outer_fold_3,Anaerotruncus
within_cohort_shanghai2022,outer_fold_3,Atopobium
within_cohort_shanghai2022,outer_fold_3,Bacteroides
within_cohort_shanghai2022,outer_fold_3,Barnesiella
within_cohort_shanghai2022,outer_fold_3,Bifidobacterium
within_cohort_shanghai2022,outer_fold_3,Bilophila
within_cohort_shanghai2022,outer_fold_3,Blautia
within_cohort_shanghai2022,outer_fold_3,Butyricicoccus
within_cohort_shanghai2022,outer_fold_3,Butyricimonas
within_cohort_shanghai2022,outer_fold_3,CAG-352
within_cohort_shanghai2022,outer_fold_3,CAG-56
within_cohort_shanghai2022,outer_fold_3,Christensenella
within_cohort_shanghai2022,outer_fold_3,Christensenellaceae R-7 group
within_cohort_shanghai2022,outer_fold_3,Clostridium sensu stricto 1
within_cohort_shanghai2022,outer_fold_3,Colidextribacter
within_cohort_shanghai2022,outer_fold_3,Collinsella
within_cohort_shanghai2022,outer_fold_3,Coprococcus
within_cohort_shanghai2022,outer_fold_3,DTU089
within_cohort_shanghai2022,outer_fold_3,Desulfovibrio
within_cohort_shanghai2022,outer_fold_3,Dialister
within_cohort_shanghai2022,outer_fold_3,Dorea
within_cohort_shanghai2022,outer_fold_3,Eggerthella
within_cohort_shanghai2022,outer_fold_3,Eisenbergiella
within_cohort_shanghai2022,outer_fold_3,Enterobacter
within_cohort_shanghai2022,outer_fold_3,Enterococcus
within_cohort_shanghai2022,outer_fold_3,Erysipelatoclostridium
within_cohort_shanghai2022,outer_fold_3,Erysipelotrichaceae UCG-003
within_cohort_shanghai2022,outer_fold_3,Escherichia-Shigella
within_cohort_shanghai2022,outer_fold_3,Eubacterium eligens group
within_cohort_shanghai2022,outer_fold_3,Eubacterium hallii group
within_cohort_shanghai2022,outer_fold_3,Eubacterium ventriosum group
within_cohort_shanghai2022,outer_fold_3,Faecalibacterium
within_cohort_shanghai2022,outer_fold_3,Faecalitalea
within_cohort_shanghai2022,outer_fold_3,Family XIII AD3011 group
within_cohort_shanghai2022,outer_fold_3,Family XIII UCG-001
within_cohort_shanghai2022,outer_fold_3,Flavonifractor
within_cohort_shanghai2022,outer_fold_3,Frisingicoccus
within_cohort_shanghai2022,outer_fold_3,Fusicatenibacter
within_cohort_shanghai2022,outer_fold_3,Fusobacterium
within_cohort_shanghai2022,outer_fold_3,Gemella
within_cohort_shanghai2022,outer_fold_3,Gordonibacter
within_cohort_shanghai2022,outer_fold_3,Granulicatella
within_cohort_shanghai2022,outer_fold_3,Haemophilus
within_cohort_shanghai2022,outer_fold_3,Halomonas
within_cohort_shanghai2022,outer_fold_3,Holdemania
within_cohort_shanghai2022,outer_fold_3,Hungatella
within_cohort_shanghai2022,outer_fold_3,Incertae Sedis
within_cohort_shanghai2022,outer_fold_3,Intestinibacter
within_cohort_shanghai2022,outer_fold_3,Intestinimonas
within_cohort_shanghai2022,outer_fold_3,Klebsiella
within_cohort_shanghai2022,outer_fold_3,Lachnoclostridium
within_cohort_shanghai2022,outer_fold_3,Lachnospira
within_cohort_shanghai2022,outer_fold_3,Lachnospiraceae ND3007 group
within_cohort_shanghai2022,outer_fold_3,Lachnospiraceae NK4A136 group
within_cohort_shanghai2022,outer_fold_3,Lachnospiraceae UCG-001
within_cohort_shanghai2022,outer_fold_3,Lachnospiraceae UCG-004
within_cohort_shanghai2022,outer_fold_3,Lachnospiraceae UCG-010
within_cohort_shanghai2022,outer_fold_3,Lactobacillus
within_cohort_shanghai2022,outer_fold_3,Ligilactobacillus
within_cohort_shanghai2022,outer_fold_3,Limosilactobacillus
within_cohort_shanghai2022,outer_fold_3,Marvinbryantia
within_cohort_shanghai2022,outer_fold_3,Megamonas
within_cohort_shanghai2022,outer_fold_3,Megasphaera
within_cohort_shanghai2022,outer_fold_3,Mogibacterium
within_cohort_shanghai2022,outer_fold_3,Monoglobus
within_cohort_shanghai2022,outer_fold_3,NK4A214 group
within_cohort_shanghai2022,outer_fold_3,Negativibacillus
within_cohort_shanghai2022,outer_fold_3,Odoribacter
within_cohort_shanghai2022,outer_fold_3,Oscillibacter
within_cohort_shanghai2022,outer_fold_3,Oxalobacter
within_cohort_shanghai2022,outer_fold_3,Parabacteroides
within_cohort_shanghai2022,outer_fold_3,Paraprevotella
within_cohort_shanghai2022,outer_fold_3,Parasutterella
within_cohort_shanghai2022,outer_fold_3,Pelagibacterium
within_cohort_shanghai2022,outer_fold_3,Phascolarctobacterium
within_cohort_shanghai2022,outer_fold_3,Phocea
within_cohort_shanghai2022,outer_fold_3,Prevotella
within_cohort_shanghai2022,outer_fold_3,Prevotella_9
within_cohort_shanghai2022,outer_fold_3,Pseudomonas
within_cohort_shanghai2022,outer_fold_3,Pyramidobacter
within_cohort_shanghai2022,outer_fold_3,Romboutsia
within_cohort_shanghai2022,outer_fold_3,Roseburia
within_cohort_shanghai2022,outer_fold_3,Rothia
within_cohort_shanghai2022,outer_fold_3,Ruminococcus
within_cohort_shanghai2022,outer_fold_3,Ruminococcus gnavus group
within_cohort_shanghai2022,outer_fold_3,Ruminococcus torques group
within_cohort_shanghai2022,outer_fold_3,Solobacterium
within_cohort_shanghai2022,outer_fold_3,Streptococcus
within_cohort_shanghai2022,outer_fold_3,Subdoligranulum
within_cohort_shanghai2022,outer_fold_3,Sutterella
within_cohort_shanghai2022,outer_fold_3,TM7x
within_cohort_shanghai2022,outer_fold_3,Terrisporobacter
within_cohort_shanghai2022,outer_fold_3,Turicibacter
within_cohort_shanghai2022,outer_fold_3,Tuzzerella
within_cohort_shanghai2022,outer_fold_3,Tyzzerella
within_cohort_shanghai2022,outer_fold_3,UBA1819
within_cohort_shanghai2022,outer_fold_3,UCG-002
within_cohort_shanghai2022,outer_fold_3,UCG-003
within_cohort_shanghai2022,outer_fold_3,UCG-005
within_cohort_shanghai2022,outer_fold_3,Veillonella
within_cohort_shanghai2022,outer_fold_3,[Clostridium] innocuum group
within_cohort_shanghai2022,outer_fold_3,[Eubacterium] fissicatena group
within_cohort_shanghai2022,outer_fold_3,[Eubacterium] nodatum group
within_cohort_shanghai2022,outer_fold_3,[Eubacterium] ruminantium group
within_cohort_shanghai2022,outer_fold_3,[Eubacterium] siraeum group
within_cohort_shanghai2022,outer_fold_3,[Eubacterium] xylanophilum group
within_cohort_shanghai2022,outer_fold_3,[Ruminococcus] gauvreauii group
within_cohort_shanghai2022,outer_fold_4,Actinomyces
within_cohort_shanghai2022,outer_fold_4,Adlercreutzia
within_cohort_shanghai2022,outer_fold_4,Agathobacter
within_cohort_shanghai2022,outer_fold_4,Akkermansia
within_cohort_shanghai2022,outer_fold_4,Aliihoeflea
within_cohort_shanghai2022,outer_fold_4,Alistipes
within_cohort_shanghai2022,outer_fold_4,Allisonella
within_cohort_shanghai2022,outer_fold_4,Anaerostipes
within_cohort_shanghai2022,outer_fold_4,Anaerotruncus
within_cohort_shanghai2022,outer_fold_4,Atopobium
within_cohort_shanghai2022,outer_fold_4,Bacteroides
within_cohort_shanghai2022,outer_fold_4,Barnesiella
within_cohort_shanghai2022,outer_fold_4,Bifidobacterium
within_cohort_shanghai2022,outer_fold_4,Bilophila
within_cohort_shanghai2022,outer_fold_4,Blautia
within_cohort_shanghai2022,outer_fold_4,Butyricicoccus
within_cohort_shanghai2022,outer_fold_4,Butyricimonas
within_cohort_shanghai2022,outer_fold_4,CAG-352
within_cohort_shanghai2022,outer_fold_4,CAG-56
within_cohort_shanghai2022,outer_fold_4,Christensenella
within_cohort_shanghai2022,outer_fold_4,Christensenellaceae R-7 group
within_cohort_shanghai2022,outer_fold_4,Clostridium sensu stricto 1
within_cohort_shanghai2022,outer_fold_4,Colidextribacter
within_cohort_shanghai2022,outer_fold_4,Collinsella
within_cohort_shanghai2022,outer_fold_4,Coprococcus
within_cohort_shanghai2022,outer_fold_4,DTU089
within_cohort_shanghai2022,outer_fold_4,Desulfovibrio
within_cohort_shanghai2022,outer_fold_4,Dialister
within_cohort_shanghai2022,outer_fold_4,Dorea
within_cohort_shanghai2022,outer_fold_4,Eggerthella
within_cohort_shanghai2022,outer_fold_4,Eisenbergiella
within_cohort_shanghai2022,outer_fold_4,Enterobacter
within_cohort_shanghai2022,outer_fold_4,Enterococcus
within_cohort_shanghai2022,outer_fold_4,Erysipelatoclostridium
within_cohort_shanghai2022,outer_fold_4,Erysipelotrichaceae UCG-003
within_cohort_shanghai2022,outer_fold_4,Escherichia-Shigella
within_cohort_shanghai2022,outer_fold_4,Eubacterium eligens group
within_cohort_shanghai2022,outer_fold_4,Eubacterium hallii group
within_cohort_shanghai2022,outer_fold_4,Eubacterium ventriosum group
within_cohort_shanghai2022,outer_fold_4,Faecalibacterium
within_cohort_shanghai2022,outer_fold_4,Faecalitalea
within_cohort_shanghai2022,outer_fold_4,Family XIII AD3011 group
within_cohort_shanghai2022,outer_fold_4,Family XIII UCG-001
within_cohort_shanghai2022,outer_fold_4,Flavonifractor
within_cohort_shanghai2022,outer_fold_4,Frisingicoccus
within_cohort_shanghai2022,outer_fold_4,Fusicatenibacter
within_cohort_shanghai2022,outer_fold_4,Fusobacterium
within_cohort_shanghai2022,outer_fold_4,Gemella
within_cohort_shanghai2022,outer_fold_4,Granulicatella
within_cohort_shanghai2022,outer_fold_4,Haemophilus
within_cohort_shanghai2022,outer_fold_4,Halomonas
within_cohort_shanghai2022,outer_fold_4,Holdemanella
within_cohort_shanghai2022,outer_fold_4,Holdemania
within_cohort_shanghai2022,outer_fold_4,Hungatella
within_cohort_shanghai2022,outer_fold_4,Incertae Sedis
within_cohort_shanghai2022,outer_fold_4,Intestinibacter
within_cohort_shanghai2022,outer_fold_4,Intestinimonas
within_cohort_shanghai2022,outer_fold_4,Klebsiella
within_cohort_shanghai2022,outer_fold_4,Lachnoclostridium
within_cohort_shanghai2022,outer_fold_4,Lachnospira
within_cohort_shanghai2022,outer_fold_4,Lachnospiraceae ND3007 group
within_cohort_shanghai2022,outer_fold_4,Lachnospiraceae NK4A136 group
within_cohort_shanghai2022,outer_fold_4,Lachnospiraceae UCG-001
within_cohort_shanghai2022,outer_fold_4,Lachnospiraceae UCG-004
within_cohort_shanghai2022,outer_fold_4,Lachnospiraceae UCG-010
within_cohort_shanghai2022,outer_fold_4,Lactobacillus
within_cohort_shanghai2022,outer_fold_4,Ligilactobacillus
within_cohort_shanghai2022,outer_fold_4,Limosilactobacillus
within_cohort_shanghai2022,outer_fold_4,Marvinbryantia
within_cohort_shanghai2022,outer_fold_4,Megamonas
within_cohort_shanghai2022,outer_fold_4,Megasphaera
within_cohort_shanghai2022,outer_fold_4,Mogibacterium
within_cohort_shanghai2022,outer_fold_4,Monoglobus
within_cohort_shanghai2022,outer_fold_4,NK4A214 group
within_cohort_shanghai2022,outer_fold_4,Negativibacillus
within_cohort_shanghai2022,outer_fold_4,Odoribacter
within_cohort_shanghai2022,outer_fold_4,Oscillibacter
within_cohort_shanghai2022,outer_fold_4,Oxalobacter
within_cohort_shanghai2022,outer_fold_4,Parabacteroides
within_cohort_shanghai2022,outer_fold_4,Paraprevotella
within_cohort_shanghai2022,outer_fold_4,Parasutterella
within_cohort_shanghai2022,outer_fold_4,Pelagibacterium
within_cohort_shanghai2022,outer_fold_4,Peptococcus
within_cohort_shanghai2022,outer_fold_4,Phascolarctobacterium
within_cohort_shanghai2022,outer_fold_4,Phocea
within_cohort_shanghai2022,outer_fold_4,Prevotella
within_cohort_shanghai2022,outer_fold_4,Prevotella_9
within_cohort_shanghai2022,outer_fold_4,Pseudomonas
within_cohort_shanghai2022,outer_fold_4,Pyramidobacter
within_cohort_shanghai2022,outer_fold_4,Romboutsia
within_cohort_shanghai2022,outer_fold_4,Roseburia
within_cohort_shanghai2022,outer_fold_4,Rothia
within_cohort_shanghai2022,outer_fold_4,Ruminococcus
within_cohort_shanghai2022,outer_fold_4,Ruminococcus gnavus group
within_cohort_shanghai2022,outer_fold_4,Ruminococcus torques group
within_cohort_shanghai2022,outer_fold_4,Solobacterium
within_cohort_shanghai2022,outer_fold_4,Streptococcus
within_cohort_shanghai2022,outer_fold_4,Subdoligranulum
within_cohort_shanghai2022,outer_fold_4,Sutterella
within_cohort_shanghai2022,outer_fold_4,TM7x
within_cohort_shanghai2022,outer_fold_4,Terrisporobacter
within_cohort_shanghai2022,outer_fold_4,Turicibacter
within_cohort_shanghai2022,outer_fold_4,Tuzzerella
within_cohort_shanghai2022,outer_fold_4,Tyzzerella
within_cohort_shanghai2022,outer_fold_4,UBA1819
within_cohort_shanghai2022,outer_fold_4,UCG-002
within_cohort_shanghai2022,outer_fold_4,UCG-003
within_cohort_shanghai2022,outer_fold_4,UCG-005
within_cohort_shanghai2022,outer_fold_4,Veillonella
within_cohort_shanghai2022,outer_fold_4,[Clostridium] innocuum group
within_cohort_shanghai2022,outer_fold_4,[Eubacterium] fissicatena group
within_cohort_shanghai2022,outer_fold_4,[Eubacterium] nodatum group
within_cohort_shanghai2022,outer_fold_4,[Eubacterium] ruminantium group
within_cohort_shanghai2022,outer_fold_4,[Eubacterium] siraeum group
within_cohort_shanghai2022,outer_fold_4,[Eubacterium] xylanophilum group
within_cohort_shanghai2022,outer_fold_4,[Ruminococcus] gauvreauii group
within_cohort_shanghai2022,outer_fold_5,Abiotrophia
within_cohort_shanghai2022,outer_fold_5,Acetanaerobacterium
within_cohort_shanghai2022,outer_fold_5,Actinomyces
within_cohort_shanghai2022,outer_fold_5,Adlercreutzia
within_cohort_shanghai2022,outer_fold_5,Agathobacter
within_cohort_shanghai2022,outer_fold_5,Akkermansia
within_cohort_shanghai2022,outer_fold_5,Aliihoeflea
within_cohort_shanghai2022,outer_fold_5,Alistipes
within_cohort_shanghai2022,outer_fold_5,Allisonella
within_cohort_shanghai2022,outer_fold_5,Anaerostipes
within_cohort_shanghai2022,outer_fold_5,Anaerotruncus
within_cohort_shanghai2022,outer_fold_5,Atopobium
within_cohort_shanghai2022,outer_fold_5,Bacteroides
within_cohort_shanghai2022,outer_fold_5,Barnesiella
within_cohort_shanghai2022,outer_fold_5,Bifidobacterium
within_cohort_shanghai2022,outer_fold_5,Bilophila
within_cohort_shanghai2022,outer_fold_5,Blautia
within_cohort_shanghai2022,outer_fold_5,Butyricicoccus
within_cohort_shanghai2022,outer_fold_5,Butyricimonas
within_cohort_shanghai2022,outer_fold_5,CAG-352
within_cohort_shanghai2022,outer_fold_5,CAG-56
within_cohort_shanghai2022,outer_fold_5,Candidatus Soleaferrea
within_cohort_shanghai2022,outer_fold_5,Catabacter
within_cohort_shanghai2022,outer_fold_5,Christensenella
within_cohort_shanghai2022,outer_fold_5,Christensenellaceae R-7 group
within_cohort_shanghai2022,outer_fold_5,Clostridium sensu stricto 1
within_cohort_shanghai2022,outer_fold_5,Colidextribacter
within_cohort_shanghai2022,outer_fold_5,Collinsella
